bioguide_id,crp_id,name,data_year,asset_name,holdings_low,holdings_high,industry,subsidiary_of
J000298,N00038858,,2016,Vanguard GNMA Fund,30002,100000,,
F000465,N00039090,,2016,ADF IRA,250001,500000,,
F000465,N00039090,,2016,Capital City Bank,100001,250000,,
F000465,N00039090,,2016,IRA,100001,250000,,
F000465,N00039090,,2016,ADF IV Holdings LLC,15001,50000,,
F000465,N00039090,,2016,Judith L Ferguson,1001,15000,,
B001302,N00039293,,2016,Sun Trust Bank Fixed Annuity,1000001,5000000,,
B001302,N00039293,,2016,"Alexandria, VA Residential Property",1000001,5000000,Real Estate,
B001302,N00039293,,2016,Arizona Federal Credit Union Bank Account,250001,500000,,
B001302,N00039293,,2016,"Gilbert, AZ Rental",250001,500000,,
B001302,N00039293,,2016,"Voyager Travel-Draper, Utah",15001,50000,,
G000578,N00039503,,2016,,101002,265000,,
G000578,N00039503,,2016,13-2S-24-1910-0563-0000,100001,250000,,
G000578,N00039503,,2016,First City Bank,30002,100000,,
G000578,N00039503,,2016,Coastal Bank - Checking Account,30002,100000,,
G000578,N00039503,,2016,Florida 1st Bank,15001,50000,,
R000609,N00039777,,2016,New York Life Universal,250001,500000,,
R000609,N00039777,,2016,John & Pat Rutherford Properties,250001,500000,,
R000609,N00039777,,2016,Jefferson National One Year Fixed Account,100001,250000,,
R000609,N00039777,,2016,City & Police Federal Credit Union,50001,100000,,
R000609,N00039777,,2016,InVivo Therapeutics Holdings Corp,15001,50000,,
R000607,N00040007,,2016,,22567769,97315000,,
R000607,N00040007,,2016,Morgan Stanley/Money Market Account,1,1000,,
M001202,N00040133,,2016,,765004,1551000,,
M001202,N00040133,,2016,one Uptown Ventures LLC,500001,1000000,,
M001202,N00040133,,2016,FS Holdco,250001,500000,,
M001202,N00040133,,2016,SC one Dallas Partners,250001,500000,,
M001202,N00040133,,2016,SC New Braunfels Investors,100001,250000,,
S001202,N00040607,,2016,Oakworth Capital Bank Organizer & Director Warra,500001,1000000,,
S001202,N00040607,,2016,Oakworth Capital,500001,1000000,,
S001202,N00040607,,2016,Baptist Health Systems,100001,250000,,
S001202,N00040607,,2016,"Linville, NC Rental Home",100001,250000,,
S001202,N00040607,,2016,850 Shades Creek Pkwy. Building,100002,200000,Real Estate,
G000584,N00040733,,2016,,216544509,730437000,,
G000584,N00040733,,2016,,76031130,76031130,,
