bill_id,type,number,term,origin,date_introduced,sponsor_id,policy_area
HR5622-114,HR,5622,114,House,2016-07-05,A000371,Education
HR5623-114,HR,5623,114,House,2016-07-05,A000374,Armed Forces and National Security
HR5624-114,HR,5624,114,House,2016-07-05,E000294,International Affairs
HR5625-114,HR,5625,114,House,2016-07-05,M001196,Government Operations and Politics
HR5626-114,HR,5626,114,House,2016-07-05,M001190,Health
HR5627-114,HR,5627,114,House,2016-07-05,R000587,Animals
HR5628-114,HR,5628,114,House,2016-07-06,D000617,Public Lands and Natural Resources
HR5629-114,HR,5629,114,House,2016-07-06,V000130,Environmental Protection
HR563-114,HR,563,114,House,2015-01-27,H001063,Armed Forces and National Security
HR5630-114,HR,5630,114,House,2016-07-06,W000822,Energy
HR5631-114,HR,5631,114,House,2016-07-06,M001165,International Affairs
HR5632-114,HR,5632,114,House,2016-07-06,D000613,Energy
HR5633-114,HR,5633,114,House,2016-07-06,Z000018,Native Americans
HR5634-114,HR,5634,114,House,2016-07-06,C001051,Emergency Management
HR5635-114,HR,5635,114,House,2016-07-06,P000607,Labor and Employment
HR5636-114,HR,5636,114,House,2016-07-06,L000583,"Science, Technology, Communications"
HR5637-114,HR,5637,114,House,2016-07-06,S000051,Economics and Public Finance
HR5638-114,HR,5638,114,House,2016-07-06,K000387,Energy
HR5639-114,HR,5639,114,House,2016-07-06,M001194,"Science, Technology, Communications"
HR564-114,HR,564,114,House,2015-01-27,H001056,Animals
HR5640-114,HR,5640,114,House,2016-07-06,S000583,Energy
HR5641-114,HR,5641,114,House,2016-07-06,D000598,Labor and Employment
HR5642-114,HR,5642,114,House,2016-07-06,D000622,Crime and Law Enforcement
HR5643-114,HR,5643,114,House,2016-07-06,D000622,Emergency Management
HR5644-114,HR,5644,114,House,2016-07-06,H001072,Education
HR5645-114,HR,5645,114,House,2016-07-06,I000057,Health
HR5646-114,HR,5646,114,House,2016-07-06,K000362,Immigration
HR5647-114,HR,5647,114,House,2016-07-06,M001187,Taxation
HR5648-114,HR,5648,114,House,2016-07-06,O000170,Armed Forces and National Security
HR5649-114,HR,5649,114,House,2016-07-06,S001189,Armed Forces and National Security
HR565-114,HR,565,114,House,2015-01-27,H001034,Education
HR5650-114,HR,5650,114,House,2016-07-06,Y000033,Environmental Protection
HR5651-114,HR,5651,114,House,2016-07-07,W000187,Transportation and Public Works
HR5652-114,HR,5652,114,House,2016-07-07,B001273,Taxation
HR5653-114,HR,5653,114,House,2016-07-07,C001038,International Affairs
HR5654-114,HR,5654,114,House,2016-07-07,B001273,Immigration
HR5655-114,HR,5655,114,House,2016-07-07,C001090,Health
HR5656-114,HR,5656,114,House,2016-07-07,C001090,Environmental Protection
HR5657-114,HR,5657,114,House,2016-07-07,P000096,Immigration
HR5658-114,HR,5658,114,House,2016-07-07,M001165,Government Operations and Politics
HR5659-114,HR,5659,114,House,2016-07-07,S001195,Health
HR566-114,HR,566,114,House,2015-01-27,H001034,Education
HR5660-114,HR,5660,114,House,2016-07-07,W000816,Finance and Financial Sector
HR5661-114,HR,5661,114,House,2016-07-07,B001227,Congress
HR5662-114,HR,5662,114,House,2016-07-07,B001248,Crime and Law Enforcement
HR5663-114,HR,5663,114,House,2016-07-07,C001106,Education
HR5664-114,HR,5664,114,House,2016-07-07,C000984,Finance and Financial Sector
HR5665-114,HR,5665,114,House,2016-07-07,D000216,Armed Forces and National Security
HR5666-114,HR,5666,114,House,2016-07-07,G000546,Crime and Law Enforcement
HR5667-114,HR,5667,114,House,2016-07-07,J000290,Health
HR5668-114,HR,5668,114,House,2016-07-07,J000297,Environmental Protection
HR5669-114,HR,5669,114,House,2016-07-07,J000297,Labor and Employment
HR567-114,HR,567,114,House,2015-01-27,I000057,Government Operations and Politics
HR5670-114,HR,5670,114,House,2016-07-07,J000255,Social Welfare
HR5671-114,HR,5671,114,House,2016-07-07,K000385,Social Welfare
HR5672-114,HR,5672,114,House,2016-07-07,K000380,Commerce
HR5673-114,HR,5673,114,House,2016-07-07,K000380,Emergency Management
HR5674-114,HR,5674,114,House,2016-07-07,L000567,Armed Forces and National Security
HR5675-114,HR,5675,114,House,2016-07-07,M001197,Law
HR5676-114,HR,5676,114,House,2016-07-07,Q000023,Government Operations and Politics
HR5677-114,HR,5677,114,House,2016-07-07,R000599,International Affairs
HR5678-114,HR,5678,114,House,2016-07-07,R000599,International Affairs
HR5679-114,HR,5679,114,House,2016-07-07,R000577,Education
HR568-114,HR,568,114,House,2015-01-27,K000378,Energy
HR5680-114,HR,5680,114,House,2016-07-07,S000018,Water Resources Development
HR5681-114,HR,5681,114,House,2016-07-07,S001156,Health
HR5682-114,HR,5682,114,House,2016-07-07,S000480,"Civil Rights and Liberties, Minority Issues"
HR5683-114,HR,5683,114,House,2016-07-07,S001196,Armed Forces and National Security
HR5684-114,HR,5684,114,House,2016-07-08,Y000033,Public Lands and Natural Resources
HR5685-114,HR,5685,114,House,2016-07-08,N000189,Environmental Protection
HR5686-114,HR,5686,114,House,2016-07-08,S001175,Commerce
HR5687-114,HR,5687,114,House,2016-07-08,H001071,Government Operations and Politics
HR5688-114,HR,5688,114,House,2016-07-08,P000591,Health
HR5689-114,HR,5689,114,House,2016-07-08,G000564,"Civil Rights and Liberties, Minority Issues"
HR569-114,HR,569,114,House,2015-01-27,L000554,Public Lands and Natural Resources
HR5690-114,HR,5690,114,House,2016-07-08,C001103,Government Operations and Politics
HR5691-114,HR,5691,114,House,2016-07-08,C001068,Congress
HR5692-114,HR,5692,114,House,2016-07-08,D000216,"Civil Rights and Liberties, Minority Issues"
HR5693-114,HR,5693,114,House,2016-07-08,D000216,"Civil Rights and Liberties, Minority Issues"
HR5694-114,HR,5694,114,House,2016-07-08,G000575,Crime and Law Enforcement
HR5695-114,HR,5695,114,House,2016-07-08,G000551,Immigration
HR5696-114,HR,5696,114,House,2016-07-08,K000382,Education
HR5697-114,HR,5697,114,House,2016-07-08,M001157,Government Operations and Politics
HR5698-114,HR,5698,114,House,2016-07-08,M001166,Commerce
HR5699-114,HR,5699,114,House,2016-07-08,M001160,Agriculture and Food
HR57-114,HR,57,114,House,2015-01-06,J000032,International Affairs
HR570-114,HR,570,114,House,2015-01-27,M001143,International Affairs
HR5700-114,HR,5700,114,House,2016-07-08,R000599,Education
HR5701-114,HR,5701,114,House,2016-07-08,R000599,Labor and Employment
HR5702-114,HR,5702,114,House,2016-07-08,T000472,Education
HR5703-114,HR,5703,114,House,2016-07-08,V000131,Armed Forces and National Security
HR5704-114,HR,5704,114,House,2016-07-08,V000131,Armed Forces and National Security
HR5705-114,HR,5705,114,House,2016-07-08,V000132,Crime and Law Enforcement
HR5706-114,HR,5706,114,House,2016-07-08,W000815,Crime and Law Enforcement
HR5707-114,HR,5707,114,House,2016-07-11,L000562,Government Operations and Politics
HR5708-114,HR,5708,114,House,2016-07-11,R000435,International Affairs
HR5709-114,HR,5709,114,House,2016-07-11,M001187,Government Operations and Politics
HR571-114,HR,571,114,House,2015-01-27,M001144,Armed Forces and National Security
HR5710-114,HR,5710,114,House,2016-07-11,G000565,Armed Forces and National Security
HR5711-114,HR,5711,114,House,2016-07-11,H001058,Finance and Financial Sector
HR5712-114,HR,5712,114,House,2016-07-11,M001189,Taxation
HR5713-114,HR,5713,114,House,2016-07-11,T000462,Health
HR5714-114,HR,5714,114,House,2016-07-11,C001076,Government Operations and Politics
HR5715-114,HR,5715,114,House,2016-07-11,R000580,Foreign Trade and International Finance
HR5716-114,HR,5716,114,House,2016-07-11,P000606,Finance and Financial Sector
HR5717-114,HR,5717,114,House,2016-07-11,L000567,Health
HR5718-114,HR,5718,114,House,2016-07-11,C001076,Public Lands and Natural Resources
HR5719-114,HR,5719,114,House,2016-07-11,P000594,Taxation
HR572-114,HR,572,114,House,2015-01-27,M001190,Armed Forces and National Security
HR5720-114,HR,5720,114,House,2016-07-11,E000179,Transportation and Public Works
HR5721-114,HR,5721,114,House,2016-07-11,J000290,Health
HR5722-114,HR,5722,114,House,2016-07-11,K000379,Government Operations and Politics
HR5723-114,HR,5723,114,House,2016-07-11,L000263,Health
HR5724-114,HR,5724,114,House,2016-07-11,M001156,Finance and Financial Sector
HR5725-114,HR,5725,114,House,2016-07-11,M001156,Taxation
HR5726-114,HR,5726,114,House,2016-07-11,O000170,Armed Forces and National Security
HR5727-114,HR,5727,114,House,2016-07-12,K000378,International Affairs
HR5728-114,HR,5728,114,House,2016-07-12,K000386,Transportation and Public Works
HR5729-114,HR,5729,114,House,2016-07-12,P000606,Finance and Financial Sector
HR573-114,HR,573,114,House,2015-01-27,P000599,Environmental Protection
HR5730-114,HR,5730,114,House,2016-07-12,M001189,Taxation
HR5731-114,HR,5731,114,House,2016-07-12,C001038,Taxation
HR5732-114,HR,5732,114,House,2016-07-12,E000179,International Affairs
HR5733-114,HR,5733,114,House,2016-07-12,B001295,Agriculture and Food
HR5734-114,HR,5734,114,House,2016-07-12,C001051,Armed Forces and National Security
HR5735-114,HR,5735,114,House,2016-07-12,C000266,International Affairs
HR5736-114,HR,5736,114,House,2016-07-12,C001107,Taxation
HR5737-114,HR,5737,114,House,2016-07-12,D000096,Families
HR5738-114,HR,5738,114,House,2016-07-12,F000455,Education
HR5739-114,HR,5739,114,House,2016-07-12,G000574,Crime and Law Enforcement
HR574-114,HR,574,114,House,2015-01-27,R000487,Housing and Community Development
HR5740-114,HR,5740,114,House,2016-07-12,I000057,International Affairs
HR5741-114,HR,5741,114,House,2016-07-12,J000290,Government Operations and Politics
HR5742-114,HR,5742,114,House,2016-07-12,K000188,Immigration
HR5743-114,HR,5743,114,House,2016-07-12,K000210,Crime and Law Enforcement
HR5744-114,HR,5744,114,House,2016-07-12,S001183,Transportation and Public Works
HR5745-114,HR,5745,114,House,2016-07-13,D000191,Taxation
HR5746-114,HR,5746,114,House,2016-07-13,D000617,Health
HR5747-114,HR,5747,114,House,2016-07-13,R000587,Social Welfare
HR5748-114,HR,5748,114,House,2016-07-13,L000562,Government Operations and Politics
HR5749-114,HR,5749,114,House,2016-07-13,C001101,Crime and Law Enforcement
HR575-114,HR,575,114,House,2015-01-27,S001191,Armed Forces and National Security
HR5750-114,HR,5750,114,House,2016-07-13,C001093,Government Operations and Politics
HR5751-114,HR,5751,114,House,2016-07-13,C001076,Animals
HR5752-114,HR,5752,114,House,2016-07-13,A000369,Public Lands and Natural Resources
HR5753-114,HR,5753,114,House,2016-07-13,G000577,Crime and Law Enforcement
HR5754-114,HR,5754,114,House,2016-07-13,R000578,Taxation
HR5755-114,HR,5755,114,House,2016-07-13,M001189,Education
HR5756-114,HR,5756,114,House,2016-07-13,P000607,Education
HR5757-114,HR,5757,114,House,2016-07-13,J000294,Commerce
HR5758-114,HR,5758,114,House,2016-07-13,C001076,Public Lands and Natural Resources
HR5759-114,HR,5759,114,House,2016-07-13,A000367,Congress
HR576-114,HR,576,114,House,2015-01-27,S001187,Housing and Community Development
HR5760-114,HR,5760,114,House,2016-07-13,A000367,Congress
HR5761-114,HR,5761,114,House,2016-07-13,B001287,Taxation
HR5762-114,HR,5762,114,House,2016-07-13,B001278,Transportation and Public Works
HR5763-114,HR,5763,114,House,2016-07-13,B001275,Health
HR5764-114,HR,5764,114,House,2016-07-13,D000623,Taxation
HR5765-114,HR,5765,114,House,2016-07-13,D000624,Environmental Protection
HR5766-114,HR,5766,114,House,2016-07-13,L000397,Immigration
HR5767-114,HR,5767,114,House,2016-07-13,M001193,Health
HR5768-114,HR,5768,114,House,2016-07-13,M001181,Armed Forces and National Security
HR5769-114,HR,5769,114,House,2016-07-13,M001181,Housing and Community Development
HR577-114,HR,577,114,House,2015-01-27,Z000018,Armed Forces and National Security
HR5770-114,HR,5770,114,House,2016-07-13,R000602,Armed Forces and National Security
HR5771-114,HR,5771,114,House,2016-07-13,R000435,Public Lands and Natural Resources
HR5772-114,HR,5772,114,House,2016-07-13,R000599,Health
HR5773-114,HR,5773,114,House,2016-07-13,S001177,Crime and Law Enforcement
HR5774-114,HR,5774,114,House,2016-07-13,S000522,Commerce
HR5775-114,HR,5775,114,House,2016-07-13,Y000033,Public Lands and Natural Resources
HR5776-114,HR,5776,114,House,2016-07-13,Y000033,Animals
HR5777-114,HR,5777,114,House,2016-07-13,Y000033,Public Lands and Natural Resources
HR5778-114,HR,5778,114,House,2016-07-13,Z000018,Public Lands and Natural Resources
HR5779-114,HR,5779,114,House,2016-07-14,B001227,Government Operations and Politics
HR578-114,HR,578,114,House,2015-01-28,G000563,Water Resources Development
HR5780-114,HR,5780,114,House,2016-07-14,B001250,Public Lands and Natural Resources
HR5781-114,HR,5781,114,House,2016-07-14,B001250,Public Lands and Natural Resources
HR5782-114,HR,5782,114,House,2016-07-14,P000034,Environmental Protection
HR5783-114,HR,5783,114,House,2016-07-14,S001185,Taxation
HR5784-114,HR,5784,114,House,2016-07-14,S000185,Education
HR5785-114,HR,5785,114,House,2016-07-14,R000604,Transportation and Public Works
HR5786-114,HR,5786,114,House,2016-07-14,D000191,Transportation and Public Works
HR5787-114,HR,5787,114,House,2016-07-14,G000575,Education
HR5788-114,HR,5788,114,House,2016-07-14,M001180,Environmental Protection
HR5789-114,HR,5789,114,House,2016-07-14,B001282,Public Lands and Natural Resources
HR579-114,HR,579,114,House,2015-01-28,W000806,Government Operations and Politics
HR5790-114,HR,5790,114,House,2016-07-14,C001076,Crime and Law Enforcement
HR5791-114,HR,5791,114,House,2016-07-14,P000523,Education
HR5792-114,HR,5792,114,House,2016-07-14,H001073,Government Operations and Politics
HR5793-114,HR,5793,114,House,2016-07-14,B001296,Government Operations and Politics
HR5794-114,HR,5794,114,House,2016-07-14,L000563,Transportation and Public Works
HR5795-114,HR,5795,114,House,2016-07-14,J000126,"Science, Technology, Communications"
HR5796-114,HR,5796,114,House,2016-07-14,C001090,Finance and Financial Sector
HR5797-114,HR,5797,114,House,2016-07-14,F000030,Public Lands and Natural Resources
HR5798-114,HR,5798,114,House,2016-07-14,S001145,Government Operations and Politics
HR5799-114,HR,5799,114,House,2016-07-14,J000290,Health
HR58-114,HR,58,114,House,2015-01-06,B001243,Economics and Public Finance
HR580-114,HR,580,114,House,2015-01-28,R000515,Commerce
HR5800-114,HR,5800,114,House,2016-07-14,P000611,Crime and Law Enforcement
HR5801-114,HR,5801,114,House,2016-07-14,I000056,Immigration
HR5802-114,HR,5802,114,House,2016-07-14,V000128,Energy
HR5803-114,HR,5803,114,House,2016-07-14,H001070,Taxation
HR5804-114,HR,5804,114,House,2016-07-14,C001048,Immigration
HR5805-114,HR,5805,114,House,2016-07-14,M001189,Labor and Employment
HR5806-114,HR,5806,114,House,2016-07-14,R000587,Congress
HR5807-114,HR,5807,114,House,2016-07-14,D000614,Finance and Financial Sector
HR5808-114,HR,5808,114,House,2016-07-14,D000614,Finance and Financial Sector
HR5809-114,HR,5809,114,House,2016-07-14,P000592,Crime and Law Enforcement
HR581-114,HR,581,114,House,2015-01-28,D000604,Public Lands and Natural Resources
HR5810-114,HR,5810,114,House,2016-07-14,H001068,Families
HR5811-114,HR,5811,114,House,2016-07-14,B000574,Native Americans
HR5812-114,HR,5812,114,House,2016-07-14,O000168,"Civil Rights and Liberties, Minority Issues"
HR5813-114,HR,5813,114,House,2016-07-14,S001180,Labor and Employment
HR5814-114,HR,5814,114,House,2016-07-14,C001106,Education
HR5815-114,HR,5815,114,House,2016-07-14,W000791,Crime and Law Enforcement
HR5816-114,HR,5816,114,House,2016-07-14,B001291,Immigration
HR5817-114,HR,5817,114,House,2016-07-14,B001292,Energy
HR5818-114,HR,5818,114,House,2016-07-14,B001294,Taxation
HR5819-114,HR,5819,114,House,2016-07-14,B000574,Government Operations and Politics
HR582-114,HR,582,114,House,2015-01-28,P000096,Health
HR5820-114,HR,5820,114,House,2016-07-14,B001245,Immigration
HR5821-114,HR,5821,114,House,2016-07-14,B001245,Public Lands and Natural Resources
HR5822-114,HR,5822,114,House,2016-07-14,B001255,Armed Forces and National Security
HR5823-114,HR,5823,114,House,2016-07-14,B001290,Emergency Management
HR5824-114,HR,5824,114,House,2016-07-14,B001290,International Affairs
HR5825-114,HR,5825,114,House,2016-07-14,B001290,Immigration
HR5826-114,HR,5826,114,House,2016-07-14,B001290,Immigration
HR5827-114,HR,5827,114,House,2016-07-14,C000266,International Affairs
HR5828-114,HR,5828,114,House,2016-07-14,C001101,Taxation
HR5829-114,HR,5829,114,House,2016-07-14,D000619,Environmental Protection
HR583-114,HR,583,114,House,2015-01-28,P000592,Immigration
HR5830-114,HR,5830,114,House,2016-07-14,D000191,Taxation
HR5831-114,HR,5831,114,House,2016-07-14,D000216,Transportation and Public Works
HR5832-114,HR,5832,114,House,2016-07-14,D000625,Crime and Law Enforcement
HR5833-114,HR,5833,114,House,2016-07-14,D000622,Environmental Protection
HR5834-114,HR,5834,114,House,2016-07-14,E000179,"Science, Technology, Communications"
HR5835-114,HR,5835,114,House,2016-07-14,F000454,Housing and Community Development
HR5836-114,HR,5836,114,House,2016-07-14,G000565,Public Lands and Natural Resources
HR5837-114,HR,5837,114,House,2016-07-14,H000324,Health
HR5838-114,HR,5838,114,House,2016-07-14,H001059,Education
HR5839-114,HR,5839,114,House,2016-07-14,I000057,Government Operations and Politics
HR584-114,HR,584,114,House,2015-01-28,D000621,Congress
HR5840-114,HR,5840,114,House,2016-07-14,J000296,Taxation
HR5841-114,HR,5841,114,House,2016-07-14,K000376,Health
HR5842-114,HR,5842,114,House,2016-07-14,K000382,Armed Forces and National Security
HR5843-114,HR,5843,114,House,2016-07-14,L000559,"Science, Technology, Communications"
HR5844-114,HR,5844,114,House,2016-07-14,L000557,Social Welfare
HR5845-114,HR,5845,114,House,2016-07-14,L000557,Health
HR5846-114,HR,5846,114,House,2016-07-14,L000287,Education
HR5847-114,HR,5847,114,House,2016-07-14,L000287,International Affairs
HR5848-114,HR,5848,114,House,2016-07-14,L000563,Labor and Employment
HR5849-114,HR,5849,114,House,2016-07-14,L000565,Labor and Employment
HR585-114,HR,585,114,House,2015-01-28,F000461,Environmental Protection
HR5850-114,HR,5850,114,House,2016-07-14,L000397,International Affairs
HR5851-114,HR,5851,114,House,2016-07-14,L000397,Immigration
HR5852-114,HR,5852,114,House,2016-07-14,L000569,Finance and Financial Sector
HR5853-114,HR,5853,114,House,2016-07-14,L000569,Immigration
